"gene","log2FoldChange","padj","status"
"ENSG00000183432.6",1.9215525636228,1.73564810126083e-06,"UP"
"ENSG00000224702.1",-2.00659600293701,1.73843785661991e-06,"DOWN"
"ENSG00000259306.2",2.70807336106561,1.75136370613684e-06,"UP"
"ENSG00000212505.1",1.69156316808993,1.7555396625721e-06,"UP"
"ENSG00000270874.1",1.9642586044229,1.77421704476005e-06,"UP"
"ENSG00000100557.9",2.47370503740392,1.77428719334642e-06,"UP"
"ENSG00000253898.1",3.76873504333912,1.78955338782172e-06,"UP"
"ENSG00000233611.3",1.87363398511222,1.80569298079946e-06,"UP"
"ENSG00000169075.7",2.06903855671559,1.80819395825026e-06,"UP"
"ENSG00000211663.2",1.16375948553023,1.81234980286259e-06,"UP"
"ENSG00000222352.1",1.17997501123988,1.81499534852274e-06,"UP"
"ENSG00000146360.8",2.26196954544561,1.83257290052842e-06,"UP"
"ENSG00000144406.18",1.24565556537669,1.90020448396985e-06,"UP"
"ENSG00000270606.1",2.85845050921391,1.91109476624962e-06,"UP"
"ENSG00000134365.12",2.12456324777457,1.93019611806893e-06,"UP"
"ENSG00000278891.1",1.55437398189166,1.9352661745487e-06,"UP"
"ENSG00000214215.3",1.4033167748438,1.93740483384093e-06,"UP"
"ENSG00000227213.1",2.37746451900668,1.94607659017952e-06,"UP"
"ENSG00000207041.1",2.35992351258143,1.94731109244879e-06,"UP"
"ENSG00000189064.8",4.45155129917028,1.95680706948532e-06,"UP"
"ENSG00000264785.1",-1.56652093668512,1.95736222509921e-06,"DOWN"
"ENSG00000180846.8",1.16512367739896,1.95852429049783e-06,"UP"
"ENSG00000215553.3",1.35836138118433,1.96285875074384e-06,"UP"
"ENSG00000249899.5",-1.00751593787912,1.97744418311086e-06,"DOWN"
"ENSG00000279136.1",1.96261365474078,1.97788466103154e-06,"UP"
"ENSG00000228718.1",1.27575304961427,1.98767694125543e-06,"UP"
"ENSG00000254119.5",1.524514956434,1.99792924870339e-06,"UP"
"ENSG00000211863.1",1.2695311069994,2.0132506793012e-06,"UP"
"ENSG00000225930.3",-1.520151655473,2.02064982335809e-06,"DOWN"
"ENSG00000255374.3",1.52389629251247,2.02846271294203e-06,"UP"
"ENSG00000257842.5",2.3765916142076,2.03047100709996e-06,"UP"
"ENSG00000211877.1",1.33234530360563,2.03414485311381e-06,"UP"
"ENSG00000236576.1",3.013716878344,2.04054669469899e-06,"UP"
"ENSG00000215612.7",1.52624485003036,2.04531105343535e-06,"UP"
"ENSG00000269902.1",-1.70202692960507,2.08070566662805e-06,"DOWN"
"ENSG00000237347.2",1.37685935068191,2.12891092044669e-06,"UP"
"ENSG00000106038.12",1.31903309740557,2.12942088795898e-06,"UP"
"ENSG00000270479.1",1.8659792721708,2.13172005571825e-06,"UP"
"ENSG00000261535.1",1.7783295509915,2.13459622536957e-06,"UP"
"ENSG00000198670.11",-1.13013925699641,2.1378659017869e-06,"DOWN"
"ENSG00000203325.3",1.1595297323758,2.138141436642e-06,"UP"
"ENSG00000279858.1",-1.00951823531013,2.14662673730472e-06,"DOWN"
"ENSG00000121871.3",-1.24792802523173,2.15434353457334e-06,"DOWN"
"ENSG00000266127.1",2.05035111022804,2.17572585547714e-06,"UP"
"ENSG00000279029.1",1.31102064405127,2.20421593628651e-06,"UP"
"ENSG00000259504.2",1.1941519158,2.2300579646622e-06,"UP"
"ENSG00000176566.4",3.78089006411672,2.26496575810634e-06,"UP"
"ENSG00000178084.1",-1.36838167005679,2.2708774818926e-06,"DOWN"
"ENSG00000227863.2",2.57215906316953,2.28151446533803e-06,"UP"
"ENSG00000147869.4",-1.49315942228763,2.30235281297735e-06,"DOWN"
"ENSG00000169877.9",-1.14629419878205,2.30909493572725e-06,"DOWN"
"ENSG00000223350.2",1.28323121745892,2.31603661778342e-06,"UP"
"ENSG00000226761.3",1.84899991696682,2.36233386397635e-06,"UP"
"ENSG00000263417.4",1.53660232696883,2.36313926415569e-06,"UP"
"ENSG00000186860.4",1.85180632248546,2.39777340249815e-06,"UP"
"ENSG00000263427.1",1.32476920520733,2.41797121730769e-06,"UP"
"ENSG00000253519.1",1.80800395254958,2.42071530224084e-06,"UP"
"ENSG00000232608.1",1.33398480867162,2.42918319766242e-06,"UP"
"ENSG00000254556.1",2.29994802135436,2.46675341646397e-06,"UP"
"ENSG00000253622.1",2.3207251762188,2.50845540544481e-06,"UP"
"ENSG00000269096.6",4.1621509514986,2.52059589896815e-06,"UP"
"ENSG00000232375.1",1.24540189179975,2.53274794629996e-06,"UP"
"ENSG00000259621.1",2.80258239078432,2.56371569407559e-06,"UP"
"ENSG00000280183.1",1.1927202560311,2.58031876686848e-06,"UP"
"ENSG00000273111.5",1.50343601151876,2.58220216171549e-06,"UP"
"ENSG00000181626.11",1.26942108921887,2.58593043819478e-06,"UP"
"ENSG00000211816.2",1.02136791663214,2.60779625411072e-06,"UP"
"ENSG00000214897.4",3.13910040427925,2.62168404217855e-06,"UP"
"ENSG00000279707.1",2.09151751547638,2.63059082935404e-06,"UP"
"ENSG00000253317.1",1.52889818232519,2.65051554374474e-06,"UP"
"ENSG00000166211.7",1.41803939960017,2.65382100324508e-06,"UP"
"ENSG00000238168.5",1.30454620178358,2.65876534354174e-06,"UP"
"ENSG00000139287.12",1.65871167035991,2.67468586904667e-06,"UP"
"ENSG00000229990.3",1.67444178529397,2.70061902779198e-06,"UP"
"ENSG00000253283.1",1.08307766930544,2.71445112529127e-06,"UP"
"ENSG00000257883.1",1.15372759580816,2.72186922320509e-06,"UP"
"ENSG00000175604.2",1.53179990592516,2.72551478453545e-06,"UP"
"ENSG00000279305.1",-1.70859729186893,2.72648963959832e-06,"DOWN"
"ENSG00000223584.1",2.81271986565494,2.73883677889732e-06,"UP"
"ENSG00000265929.1",1.91786587015527,2.75218615792381e-06,"UP"
"ENSG00000274421.1",1.44235168171073,2.78738329735841e-06,"UP"
"ENSG00000226954.1",1.76471365956772,2.80192754394176e-06,"UP"
"ENSG00000168070.11",1.2145140115219,2.84357360153665e-06,"UP"
"ENSG00000256019.1",2.47046859897685,2.85902861634525e-06,"UP"
"ENSG00000233928.5",-1.56236485261056,2.86162994055778e-06,"DOWN"
"ENSG00000230068.2",1.52903695293322,2.89645599918484e-06,"UP"
"ENSG00000264734.1",4.13179537393153,2.91583664687109e-06,"UP"
"ENSG00000228247.1",1.32340866588496,2.93887294216491e-06,"UP"
"ENSG00000265908.1",1.16204528891294,2.94142052387937e-06,"UP"
"ENSG00000162399.6",1.06823610905161,2.95314651809246e-06,"UP"
"ENSG00000227002.2",1.40445605586435,2.96478995737497e-06,"UP"
"ENSG00000268621.5",1.30472950351445,2.96910820758824e-06,"UP"
"ENSG00000198028.3",1.79513124377881,3.02197887090284e-06,"UP"
"ENSG00000229042.2",1.62287430717863,3.0242533697723e-06,"UP"
"ENSG00000114200.9",-1.03801066225938,3.02515697752724e-06,"DOWN"
"ENSG00000147256.11",-1.89812518073237,3.04865525038809e-06,"DOWN"
"ENSG00000166796.11",1.02237302770612,3.05808528268613e-06,"UP"
"ENSG00000228657.1",1.42800911817514,3.09347127135304e-06,"UP"
"ENSG00000227911.3",2.31090453686632,3.1317387432623e-06,"UP"
"ENSG00000273838.1",1.86043876186289,3.13811190617759e-06,"UP"
"ENSG00000232891.1",-1.51293643913274,3.13961338700272e-06,"DOWN"
"ENSG00000124134.8",-1.11252018446659,3.14020521205651e-06,"DOWN"
"ENSG00000251011.5",3.38487046250767,3.14624816874047e-06,"UP"
"ENSG00000237331.1",2.43607709001887,3.14974124000646e-06,"UP"
"ENSG00000211841.1",1.23244049524763,3.15903867228274e-06,"UP"
"ENSG00000199347.1",3.20472405468881,3.17009954832394e-06,"UP"
"ENSG00000171564.11",2.06069513166229,3.19129941923397e-06,"UP"
"ENSG00000271234.1",1.14054505144205,3.19573356899616e-06,"UP"
"ENSG00000226745.2",1.40492745351041,3.19816318212489e-06,"UP"
"ENSG00000258489.3",-1.41913564323093,3.20420131017141e-06,"DOWN"
"ENSG00000225172.5",1.63483786605454,3.27683385852603e-06,"UP"
"ENSG00000118113.11",1.26229265088949,3.28117825704587e-06,"UP"
"ENSG00000255983.1",2.14448237649593,3.2829939028675e-06,"UP"
"ENSG00000261730.1",1.30333885905069,3.31304924299371e-06,"UP"
"ENSG00000264006.6",-1.03948996816776,3.35987034636723e-06,"DOWN"
"ENSG00000258991.1",3.61849756935294,3.36849538012932e-06,"UP"
"ENSG00000231378.1",1.62304066527052,3.38775493196829e-06,"UP"
"ENSG00000226870.2",2.75690437692585,3.39323667037049e-06,"UP"
"ENSG00000259092.1",1.10326334119725,3.43918652125138e-06,"UP"
"ENSG00000230026.2",1.0730443027061,3.46735057858265e-06,"UP"
"ENSG00000269172.1",2.08598556908019,3.53874232032214e-06,"UP"
"ENSG00000174990.4",1.16238869812132,3.54037499738081e-06,"UP"
"ENSG00000231980.1",2.06374577116037,3.60762487517413e-06,"UP"
"ENSG00000229967.1",4.39063745557848,3.64198339453673e-06,"UP"
"ENSG00000211838.1",1.13095062889527,3.65755730880687e-06,"UP"
"ENSG00000255181.3",1.46032217134754,3.65755730880687e-06,"UP"
"ENSG00000267587.1",3.09568095200431,3.66880977047364e-06,"UP"
"ENSG00000235258.1",1.89477788850646,3.69451507711522e-06,"UP"
"ENSG00000213578.5",1.21839599314436,3.69943021323342e-06,"UP"
"ENSG00000250415.1",1.33559981574641,3.70130841840603e-06,"UP"
"ENSG00000260677.1",-1.21831959895615,3.70457918917389e-06,"DOWN"
"ENSG00000253239.1",1.53774552295704,3.71295948123905e-06,"UP"
"ENSG00000239926.1",1.46586819649655,3.73242885014656e-06,"UP"
"ENSG00000236601.2",1.30347226932933,3.7360293855661e-06,"UP"
"ENSG00000257271.1",2.13236032642517,3.76120142799477e-06,"UP"
"ENSG00000213109.4",1.64809061487053,3.77556838945809e-06,"UP"
"ENSG00000246379.6",-1.00118836592554,3.77986260607125e-06,"DOWN"
"ENSG00000249568.1",3.26839687949396,3.7799108145714e-06,"UP"
"ENSG00000235088.1",2.25201337631267,3.7847266072449e-06,"UP"
"ENSG00000263787.1",1.42612181964983,3.79806147786375e-06,"UP"
"ENSG00000234473.1",1.3690391998687,3.83126082680305e-06,"UP"
"ENSG00000232259.1",1.08727092413408,3.86473054175175e-06,"UP"
"ENSG00000256481.1",2.05934750605605,3.91766804354592e-06,"UP"
"ENSG00000262516.1",2.90129915851364,3.95098132531644e-06,"UP"
"ENSG00000279598.1",1.42832446942744,3.9683287785613e-06,"UP"
"ENSG00000250072.5",-1.30323253090433,3.97960237861578e-06,"DOWN"
"ENSG00000232792.2",1.50835784821443,3.9958497489173e-06,"UP"
"ENSG00000227965.1",1.12724512738053,4.02355238495277e-06,"UP"
"ENSG00000159251.6",-1.05048517208942,4.0285493672324e-06,"DOWN"
"ENSG00000254638.1",-1.02167675282043,4.10067827897039e-06,"DOWN"
"ENSG00000253593.2",1.31392096555236,4.10180345188274e-06,"UP"
"ENSG00000252634.1",3.3724119598124,4.12979214079935e-06,"UP"
"ENSG00000227948.4",3.73748512952498,4.14733671021165e-06,"UP"
"ENSG00000110484.6",1.47186898982128,4.17588118140552e-06,"UP"
"ENSG00000254460.1",-1.5405453252292,4.18232477934385e-06,"DOWN"
"ENSG00000112273.6",1.43885394040767,4.23593708538598e-06,"UP"
"ENSG00000198326.9",1.43686314002845,4.25018341746844e-06,"UP"
"ENSG00000259575.1",1.67195488176826,4.28081753897677e-06,"UP"
"ENSG00000230470.1",1.68052192974961,4.2828692191315e-06,"UP"
"ENSG00000272033.1",1.55462217945346,4.28531299565286e-06,"UP"
"ENSG00000211869.1",1.21161266377248,4.28531299565286e-06,"UP"
"ENSG00000165841.9",-1.68304870965902,4.29317387638524e-06,"DOWN"
"ENSG00000267630.1",-1.08034761606016,4.32295616556716e-06,"DOWN"
"ENSG00000241202.1",1.63708698804201,4.40760133105778e-06,"UP"
"ENSG00000232724.1",1.02295936612328,4.41676581620249e-06,"UP"
"ENSG00000235643.1",2.13257926657351,4.42123368316723e-06,"UP"
"ENSG00000228208.6",1.54197659976423,4.44630372976716e-06,"UP"
"ENSG00000230062.5",1.76020113547212,4.47738725007348e-06,"UP"
"ENSG00000253505.1",-1.56971540478436,4.57553204487709e-06,"DOWN"
"ENSG00000233052.1",2.24887809878763,4.59738787414316e-06,"UP"
"ENSG00000189099.11",3.4916237504841,4.61837935037767e-06,"UP"
"ENSG00000200816.1",3.132664736062,4.64543582413519e-06,"UP"
"ENSG00000254057.1",1.20832033024615,4.69153167734727e-06,"UP"
"ENSG00000229105.1",3.20276178694658,4.70949873975948e-06,"UP"
"ENSG00000186367.6",1.69763231398258,4.72079924463724e-06,"UP"
"ENSG00000256321.5",2.54869442653815,4.73131994187051e-06,"UP"
"ENSG00000234722.3",1.42550054759298,4.7390262515779e-06,"UP"
"ENSG00000254084.1",1.37656229542941,4.75066087446736e-06,"UP"
"ENSG00000263176.1",1.05150384610943,4.77381346385916e-06,"UP"
"ENSG00000242317.1",-2.06948306781554,4.80772177993071e-06,"DOWN"
"ENSG00000110680.12",1.79566942010292,4.81957835467529e-06,"UP"
"ENSG00000267506.5",1.00760409493514,4.85048004711689e-06,"UP"
"ENSG00000279640.1",1.01353468924666,4.85359060004254e-06,"UP"
"ENSG00000250582.1",2.22440351381509,4.92922034146729e-06,"UP"
"ENSG00000242887.1",1.07150803679719,4.94891384123859e-06,"UP"
"ENSG00000211949.3",1.08197301457803,4.96826518753297e-06,"UP"
"ENSG00000169594.13",-1.08473788543244,4.98546264753208e-06,"DOWN"
"ENSG00000242207.1",2.27633269843041,5.01235810699064e-06,"UP"
"ENSG00000257438.1",2.42415997992086,5.01536265182693e-06,"UP"
"ENSG00000215873.2",1.17505407011842,5.08569182057175e-06,"UP"
"ENSG00000232456.1",1.13792101439483,5.1270032413514e-06,"UP"
"ENSG00000259702.1",1.2663629051547,5.13352919098195e-06,"UP"
"ENSG00000279236.1",1.13108834444723,5.16625414111774e-06,"UP"
"ENSG00000162621.6",2.41789416837528,5.19697786880802e-06,"UP"
"ENSG00000253923.2",1.14509715821265,5.19832272434428e-06,"UP"
"ENSG00000279985.1",2.45590000185107,5.22392253473753e-06,"UP"
"ENSG00000275443.1",-1.38272935317038,5.24038502250042e-06,"DOWN"
"ENSG00000186007.9",1.34123229748911,5.26025444824872e-06,"UP"
"ENSG00000267346.1",1.25994515019024,5.26854327619367e-06,"UP"
"ENSG00000267690.1",1.04154836850635,5.36898776042027e-06,"UP"
"ENSG00000179817.5",-1.57489815696816,5.39798791961542e-06,"DOWN"
"ENSG00000267393.1",3.77339917787439,5.42993089322595e-06,"UP"
"ENSG00000230088.1",-1.41149539560012,5.46906012629177e-06,"DOWN"
"ENSG00000171360.3",2.01768269071455,5.48229502139483e-06,"UP"
"ENSG00000254675.1",-1.41462303393125,5.51169763920596e-06,"DOWN"
"ENSG00000248587.7",1.00886362596615,5.53085193177582e-06,"UP"
"ENSG00000223502.1",1.13052138733575,5.58549641618381e-06,"UP"
"ENSG00000229588.1",1.2270392137024,5.59339379877193e-06,"UP"
"ENSG00000279410.1",2.18251367298038,5.67972840582714e-06,"UP"
"ENSG00000183185.9",1.98465214766593,5.68047785651018e-06,"UP"
"ENSG00000252026.1",-1.04082136261523,5.70290031307731e-06,"DOWN"
"ENSG00000267766.1",3.010333725161,5.76641269238105e-06,"UP"
"ENSG00000228729.1",2.72627192034602,5.77907346736387e-06,"UP"
"ENSG00000240729.1",1.31956693354842,5.80426792875734e-06,"UP"
"ENSG00000276610.1",-1.11326414382385,5.84570449012366e-06,"DOWN"
"ENSG00000170162.13",-1.4988055594977,5.86221589855269e-06,"DOWN"
"ENSG00000272479.1",1.92578281182585,5.88288346177414e-06,"UP"
"ENSG00000263370.1",-1.18636655547837,5.89494708445507e-06,"DOWN"
"ENSG00000257048.1",1.41336158371313,5.90185551593303e-06,"UP"
"ENSG00000234427.1",1.79795296074044,5.93579266709721e-06,"UP"
"ENSG00000235830.1",1.00345483412786,5.94679168857662e-06,"UP"
"ENSG00000258932.5",2.7033792378512,5.97695866476153e-06,"UP"
"ENSG00000183929.7",1.13243255927017,6.05543017066081e-06,"UP"
"ENSG00000244791.2",1.30097084204135,6.07894501268053e-06,"UP"
"ENSG00000252680.1",1.28164314240166,6.10375581976199e-06,"UP"
"ENSG00000280405.1",-1.0793578522886,6.13309986964603e-06,"DOWN"
"ENSG00000273164.1",1.30707480855727,6.13428975548201e-06,"UP"
"ENSG00000175779.1",1.20532770180553,6.1389007664338e-06,"UP"
"ENSG00000225442.2",1.61146498345365,6.22440015214039e-06,"UP"
"ENSG00000232177.1",1.56345275366011,6.34180386164057e-06,"UP"
"ENSG00000228728.1",1.0533469986856,6.4676732327772e-06,"UP"
"ENSG00000260746.2",-2.82856969276897,6.48360540850484e-06,"DOWN"
"ENSG00000250835.1",1.71595353093506,6.6046472608883e-06,"UP"
"ENSG00000273885.1",1.08152751892271,6.63818751177905e-06,"UP"
"ENSG00000259503.1",1.57527056528095,6.64229394649518e-06,"UP"
"ENSG00000261347.1",1.70653965318845,6.66212388964207e-06,"UP"
"ENSG00000283380.1",-1.41599521220925,6.66887159435227e-06,"DOWN"
"ENSG00000278842.1",1.31681214300377,6.68712313930908e-06,"UP"
"ENSG00000235012.1",1.46726026770341,6.71456203393264e-06,"UP"
"ENSG00000229869.1",1.07379229763036,6.71766290074531e-06,"UP"
"ENSG00000212961.4",1.2805892022168,6.71958213879661e-06,"UP"
"ENSG00000212126.3",1.73697958362752,6.72592399911947e-06,"UP"
"ENSG00000278200.1",1.34001960314492,6.72710810366477e-06,"UP"
"ENSG00000263082.1",1.69229718232467,6.82319743886224e-06,"UP"
"ENSG00000164076.16",1.41523149195393,6.88725631605481e-06,"UP"
"ENSG00000241690.3",1.20817736346055,6.89816862730278e-06,"UP"
"ENSG00000211677.2",1.00682623004791,6.91412995505413e-06,"UP"
"ENSG00000100170.9",-1.0268286922704,6.91445845915098e-06,"DOWN"
"ENSG00000237650.1",-2.33943566457314,6.9382660239619e-06,"DOWN"
"ENSG00000263764.1",1.13207831058671,6.98828705147284e-06,"UP"
"ENSG00000264007.1",1.27824599495564,7.00674708696517e-06,"UP"
"ENSG00000235296.1",1.02047947771136,7.09885149094001e-06,"UP"
"ENSG00000257654.1",1.69281467778995,7.18157065019748e-06,"UP"
"ENSG00000215223.3",1.96183930164299,7.26325904300991e-06,"UP"
"ENSG00000260310.1",1.00515715502303,7.28469182001707e-06,"UP"
"ENSG00000211858.1",1.19735983000089,7.37572194588897e-06,"UP"
"ENSG00000204195.3",1.76749502189358,7.40724874056808e-06,"UP"
"ENSG00000154342.5",1.07548049098464,7.42029398865555e-06,"UP"
"ENSG00000269586.7",3.57276398692418,7.53320605331325e-06,"UP"
"ENSG00000226577.1",1.33684919491768,7.55714739848417e-06,"UP"
"ENSG00000253385.1",2.16209368410678,7.61204665145128e-06,"UP"
"ENSG00000224007.1",3.3027546660509,7.62634739186378e-06,"UP"
"ENSG00000255790.5",3.04845599940787,7.69873477143432e-06,"UP"
"ENSG00000228076.2",2.70925822230393,7.70329738008183e-06,"UP"
"ENSG00000270986.1",2.55065717103228,7.70357509800357e-06,"UP"
"ENSG00000260386.6",1.22962346952744,7.75407112129323e-06,"UP"
"ENSG00000264026.1",2.56265938480006,7.79330087396737e-06,"UP"
"ENSG00000225548.5",3.10318905677259,7.79803770720722e-06,"UP"
"ENSG00000170516.16",4.51034372959096,7.89401201990779e-06,"UP"
"ENSG00000270314.1",2.29739275733887,8.06101364615778e-06,"UP"
"ENSG00000154764.5",1.2011520206767,8.11969376435589e-06,"UP"
"ENSG00000223450.1",2.80450574951155,8.14849212494772e-06,"UP"
"ENSG00000231905.2",3.42640480795163,8.17152208143231e-06,"UP"
"ENSG00000255155.1",1.5176258151356,8.24738629178059e-06,"UP"
"ENSG00000198178.10",1.18262140771019,8.26109518086557e-06,"UP"
"ENSG00000105550.8",2.93479567928088,8.30471132197641e-06,"UP"
"ENSG00000278969.1",1.12384626912589,8.3187833761881e-06,"UP"
"ENSG00000254985.1",1.01563915669451,8.34321145209682e-06,"UP"
"ENSG00000259336.1",1.35027717730572,8.52188751774523e-06,"UP"
"ENSG00000244437.1",1.01611215273922,8.55820412280399e-06,"UP"
"ENSG00000264217.2",1.91157602617,8.58110542875201e-06,"UP"
"ENSG00000225473.1",-1.26206625136306,8.58579803146551e-06,"DOWN"
"ENSG00000254542.1",1.28971616141576,8.60555962431086e-06,"UP"
"ENSG00000284233.1",1.04338142934824,8.6253686874687e-06,"UP"
"ENSG00000242488.2",2.32514076077969,8.63143690774078e-06,"UP"
"ENSG00000171557.16",1.89982884849806,8.64398501480482e-06,"UP"
"ENSG00000256417.1",1.83068500804897,8.65750823706076e-06,"UP"
"ENSG00000229642.1",-1.25847037928401,8.83039081385572e-06,"DOWN"
"ENSG00000275598.1",-1.16090858830036,8.84998186119181e-06,"DOWN"
"ENSG00000209582.1",1.03848093952991,8.86732952052957e-06,"UP"
"ENSG00000249481.6",1.24783411754047,9.05727577197649e-06,"UP"
"ENSG00000215184.2",3.32881877873095,9.07386559438756e-06,"UP"
"ENSG00000198643.6",-1.17901466376407,9.2820170100574e-06,"DOWN"
"ENSG00000248505.1",2.29667981283851,9.33846894831672e-06,"UP"
"ENSG00000255065.1",1.63977694244131,9.38047428594719e-06,"UP"
"ENSG00000259003.1",1.18249328649874,9.45560490766936e-06,"UP"
"ENSG00000259453.1",1.78468166100582,9.56804391638947e-06,"UP"
"ENSG00000211766.1",1.13268879792135,9.56894412102308e-06,"UP"
"ENSG00000251317.1",-1.57063105089138,9.6750040786116e-06,"DOWN"
"ENSG00000134007.3",1.0421900709959,9.82005235981511e-06,"UP"
"ENSG00000163825.3",2.40737379986547,9.9048827998942e-06,"UP"
"ENSG00000249484.8",1.9473260141316,9.93607814284787e-06,"UP"
"ENSG00000223409.1",3.69941849749709,9.98679035264054e-06,"UP"
"ENSG00000177324.13",-1.9389552762898,1.00230631115166e-05,"DOWN"
"ENSG00000255141.1",2.90782384889016,1.00661737222134e-05,"UP"
"ENSG00000255358.1",2.59741654790866,1.00954794868406e-05,"UP"
"ENSG00000109272.3",-1.25431470305921,1.01311573782316e-05,"DOWN"
"ENSG00000081051.7",-1.32926349147118,1.03511992914579e-05,"DOWN"
"ENSG00000229456.1",1.87130955991924,1.03664761644604e-05,"UP"
"ENSG00000232778.1",2.38876211137888,1.04164041971587e-05,"UP"
"ENSG00000271049.1",1.16124416907493,1.04595070265949e-05,"UP"
"ENSG00000279991.1",3.36366617293574,1.05792949416874e-05,"UP"
"ENSG00000273252.1",2.04899544360876,1.07140973858707e-05,"UP"
"ENSG00000268257.2",2.51416186115158,1.07237806212195e-05,"UP"
"ENSG00000227267.3",1.41975893233024,1.07266160995096e-05,"UP"
"ENSG00000250850.2",1.66015369566381,1.07744167476216e-05,"UP"
"ENSG00000259666.2",1.29306810507267,1.07957870302245e-05,"UP"
"ENSG00000239483.1",1.08443082953598,1.08183905622034e-05,"UP"
"ENSG00000233363.1",1.83512519042134,1.10315938354141e-05,"UP"
"ENSG00000265494.1",2.56584349248958,1.10827872372104e-05,"UP"
"ENSG00000239216.1",-1.08770563098218,1.10885083870197e-05,"DOWN"
"ENSG00000283992.1",1.30305289137978,1.11226682773442e-05,"UP"
"ENSG00000135226.17",-1.72498131965594,1.11435539497305e-05,"DOWN"
"ENSG00000204849.7",2.2157432495584,1.11908805140843e-05,"UP"
"ENSG00000261916.1",1.11167034925246,1.12330827597574e-05,"UP"
"ENSG00000228481.1",2.99759598284994,1.12999970659412e-05,"UP"
"ENSG00000278973.1",-1.27362811660759,1.13443589929256e-05,"DOWN"
"ENSG00000211918.1",1.48808727737066,1.14492455854009e-05,"UP"
"ENSG00000283145.1",-2.37547579005113,1.1641182652554e-05,"DOWN"
"ENSG00000171195.10",-1.78242315857548,1.17165234957533e-05,"DOWN"
"ENSG00000278475.1",1.41794557323699,1.18005972213858e-05,"UP"
"ENSG00000236996.1",-1.03610066616211,1.18036260767237e-05,"DOWN"
"ENSG00000186115.12",1.18538766437165,1.18408224023162e-05,"UP"
"ENSG00000207168.1",1.39754222100546,1.18916803903096e-05,"UP"
"ENSG00000251234.1",1.72163510511101,1.19313135396875e-05,"UP"
"ENSG00000163914.4",1.01463271177988,1.20648693853593e-05,"UP"
"ENSG00000234442.4",2.61220622530747,1.21118766763379e-05,"UP"
"ENSG00000231817.7",-1.64357872319441,1.21220374237714e-05,"DOWN"
"ENSG00000258927.1",2.22037814558254,1.22394595623405e-05,"UP"
"ENSG00000204971.3",-1.06153968701709,1.22951638626954e-05,"DOWN"
"ENSG00000204655.11",1.76345462994675,1.23778151895113e-05,"UP"
"ENSG00000225708.6",1.85746010772538,1.25353596524509e-05,"UP"
"ENSG00000272395.7",1.65953836186429,1.25543287497871e-05,"UP"
"ENSG00000250590.5",1.96839218556267,1.26379875042843e-05,"UP"
"ENSG00000230782.1",1.95724126559964,1.26379875042843e-05,"UP"
"ENSG00000261544.1",3.12864331020712,1.26402378876367e-05,"UP"
"ENSG00000251229.1",1.06468028349765,1.2740553680911e-05,"UP"
"ENSG00000254574.1",1.33745836050376,1.27711141493318e-05,"UP"
"ENSG00000265394.1",1.22108405529261,1.27957673951729e-05,"UP"
"ENSG00000257198.6",-1.12850625127931,1.2831624340345e-05,"DOWN"
"ENSG00000237864.1",1.04746101439676,1.28915987560695e-05,"UP"
"ENSG00000226234.2",1.15503470115402,1.29396161851574e-05,"UP"
"ENSG00000274139.1",1.11141109448762,1.29791269665718e-05,"UP"
"ENSG00000232398.1",1.06900779788401,1.30112241346291e-05,"UP"
"ENSG00000279379.1",2.40809953283112,1.3058685175377e-05,"UP"
"ENSG00000211659.2",1.06492013616495,1.30589558484629e-05,"UP"
"ENSG00000233569.1",-1.3615550553465,1.31139650672072e-05,"DOWN"
"ENSG00000248131.5",3.84719988713296,1.31414503206311e-05,"UP"
"ENSG00000279834.1",1.62790647891101,1.31854098324872e-05,"UP"
"ENSG00000224153.2",1.1163062344691,1.32840389878577e-05,"UP"
"ENSG00000261410.1",-2.56683098108464,1.34776982557318e-05,"DOWN"
"ENSG00000258068.1",2.63710696906266,1.37266897569431e-05,"UP"
"ENSG00000283075.1",1.10966288845298,1.37266897569431e-05,"UP"
"ENSG00000253409.1",1.02020101260178,1.37829030937271e-05,"UP"
"ENSG00000254432.1",1.63078351219508,1.38110549459608e-05,"UP"
"ENSG00000234816.2",1.4089258914097,1.38656708688225e-05,"UP"
"ENSG00000237827.1",3.22748005703385,1.40480952368342e-05,"UP"
"ENSG00000128310.2",1.2302418475254,1.40680987480688e-05,"UP"
"ENSG00000235945.1",1.81033226116027,1.41195075816169e-05,"UP"
"ENSG00000255548.1",-1.43416016121253,1.43194077231464e-05,"DOWN"
"ENSG00000284446.1",1.4106846734004,1.49003979929842e-05,"UP"
"ENSG00000185775.9",2.22994365909009,1.49076425335839e-05,"UP"
"ENSG00000188937.5",1.60224882343788,1.4961690104133e-05,"UP"
"ENSG00000255580.1",3.01851726859504,1.50370796108919e-05,"UP"
"ENSG00000227560.1",1.54475159060092,1.52783454347336e-05,"UP"
"ENSG00000236007.1",2.87749263160434,1.52970628840006e-05,"UP"
"ENSG00000233639.5",-1.60328405346274,1.53706691720947e-05,"DOWN"
"ENSG00000170486.10",1.23329122502243,1.53994441167956e-05,"UP"
"ENSG00000206932.1",1.64564315424948,1.56256208578462e-05,"UP"
"ENSG00000267466.1",1.01447214394471,1.5697942576776e-05,"UP"
"ENSG00000264270.1",1.70020493628582,1.57704851972284e-05,"UP"
"ENSG00000240919.1",1.23521956947355,1.58000111054667e-05,"UP"
"ENSG00000132872.11",2.45187815704824,1.59543002832562e-05,"UP"
